FILE_NAME,localtime,event,char,keycode,modifiers,unicode,username,DWELL_TIME,DD_LATENCY,UD_LATENCY,TURN_ID,TEXT,TIMESTAMP,CATEGORIES
bios13b01-2013-03-11-1154-03_Processed.csv,1363017494767,pressed,H,72,0,72,839CN6,0.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017494863,release,H,72,0,72,839CN6,96.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017494991,pressed,I,73,0,73,839CN6,0.0,224.0,128.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495103,release,I,73,0,73,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495279,pressed,,32,0,32,839CN6,0.0,288.0,176.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495391,release,,32,0,32,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495487,pressed,S,83,0,83,839CN6,0.0,208.0,96.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495663,pressed,A,65,0,65,839CN6,0.0,176.0,272.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495727,release,S,83,0,83,839CN6,240.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495855,release,A,65,0,65,839CN6,192.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495855,pressed,G,71,0,71,839CN6,0.0,192.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495967,release,G,71,0,71,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017495999,pressed,E,69,0,69,839CN6,0.0,144.0,32.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496127,release,E,69,0,69,839CN6,128.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496127,pressed,,32,0,32,839CN6,0.0,128.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496239,release,,32,0,32,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496479,pressed,M,77,0,77,839CN6,0.0,352.0,240.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496559,release,M,77,0,77,839CN6,80.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496735,pressed,Y,89,0,89,839CN6,0.0,256.0,176.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496831,release,Y,89,0,89,839CN6,96.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017496991,pressed,,32,0,32,839CN6,0.0,256.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497071,release,,32,0,32,839CN6,80.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497183,pressed,N,78,0,78,839CN6,0.0,192.0,112.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497295,pressed,A,65,0,65,839CN6,0.0,112.0,224.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497311,release,N,78,0,78,839CN6,128.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497439,pressed,M,77,0,77,839CN6,0.0,144.0,128.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497471,release,A,65,0,65,839CN6,176.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497551,release,M,77,0,77,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497551,pressed,E,69,0,69,839CN6,0.0,112.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497663,release,E,69,0,69,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497679,pressed,,32,0,32,839CN6,0.0,128.0,16.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497775,release,,32,0,32,839CN6,96.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017497935,pressed,I,73,0,73,839CN6,0.0,256.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498047,release,I,73,0,73,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498063,pressed,S,83,0,83,839CN6,0.0,128.0,16.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498207,release,S,83,0,83,839CN6,144.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498207,pressed,,32,0,32,839CN6,0.0,144.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498319,release,,32,0,32,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498383,pressed,W,87,0,87,839CN6,0.0,176.0,64.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498479,pressed,I,73,0,73,839CN6,0.0,96.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498559,release,W,87,0,87,839CN6,176.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498591,release,I,73,0,73,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498735,pressed,N,78,0,78,839CN6,0.0,256.0,144.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498847,release,N,78,0,78,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017498895,pressed,W,87,0,87,839CN6,0.0,160.0,48.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017499039,pressed,I,73,0,73,839CN6,0.0,144.0,192.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017499055,release,W,87,0,87,839CN6,160.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017499151,release,I,73,0,73,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017499311,pressed,N,78,0,78,839CN6,0.0,272.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017499423,release,N,78,0,78,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017500655,pressed,,32,0,32,839CN6,0.0,1344.0,1232.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017500815,release,,32,0,32,839CN6,160.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501071,pressed,N,78,0,78,839CN6,0.0,416.0,256.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501183,release,N,78,0,78,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501311,pressed,I,73,0,73,839CN6,0.0,240.0,128.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501391,pressed,C,67,0,67,839CN6,0.0,80.0,208.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501455,release,I,73,0,73,839CN6,144.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501551,pressed,E,69,0,69,839CN6,0.0,160.0,96.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501583,release,C,67,0,67,839CN6,192.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501695,pressed,,32,0,32,839CN6,0.0,144.0,112.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501743,release,E,69,0,69,839CN6,192.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501807,release,,32,0,32,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501839,pressed,T,84,0,84,839CN6,0.0,144.0,32.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017501999,release,T,84,0,84,839CN6,160.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502015,pressed,O,79,0,79,839CN6,0.0,176.0,16.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502127,release,O,79,0,79,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502287,pressed,,32,0,32,839CN6,0.0,272.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502383,release,,32,0,32,839CN6,96.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502511,pressed,M,77,0,77,839CN6,0.0,224.0,128.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502639,pressed,E,69,0,69,839CN6,0.0,128.0,256.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502655,release,M,77,0,77,839CN6,144.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502751,release,E,69,0,69,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017502911,pressed,E,69,0,69,839CN6,0.0,272.0,160.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017503071,release,E,69,0,69,839CN6,160.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017503103,pressed,T,84,0,84,839CN6,0.0,192.0,32.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017503247,release,T,84,0,84,839CN6,144.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017503280,pressed,,32,0,32,839CN6,0.0,177.0,33.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017503439,release,,32,0,32,839CN6,159.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504015,pressed,U,85,0,85,839CN6,0.0,735.0,576.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504143,release,U,85,0,85,839CN6,128.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504143,pressed,,32,0,32,839CN6,0.0,128.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504255,release,,32,0,32,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504463,pressed,,16,64,65535,839CN6,0.0,320.0,208.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504703,pressed,:,59,64,58,839CN6,0.0,240.0,448.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504974,release,,16,0,65535,839CN6,511.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017504975,release,:,59,0,58,839CN6,272.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017506302,pressed,,16,64,65535,839CN6,0.0,1599.0,1327.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017506558,pressed,),48,64,41,839CN6,0.0,256.0,1583.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017506766,release,),48,64,41,839CN6,208.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017506830,release,,16,0,65535,839CN6,528.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017507118,pressed,,10,0,10,839CN6,0.0,560.0,288.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017507230,release,,10,0,10,839CN6,112.0,0.0,0.0,Turn_1_bios13b01,HI SAGE MY NAME IS WINWIN NICE TO MEET U :),1363017507769,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515031,pressed,,16,64,65535,842CN6,0.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515172,pressed,H,72,64,72,842CN6,0.0,141.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515187,release,,16,0,65535,842CN6,156.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515296,release,H,72,0,72,842CN6,124.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515655,pressed,e,69,0,101,842CN6,0.0,483.0,359.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515749,pressed,y,89,0,121,842CN6,0.0,94.0,453.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515796,release,e,69,0,101,842CN6,141.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017515967,release,y,89,0,121,842CN6,218.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516232,pressed,,32,0,32,842CN6,0.0,483.0,265.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516357,release,,32,0,32,842CN6,125.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516435,pressed,,16,64,65535,842CN6,0.0,203.0,78.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516591,release,,16,0,65535,842CN6,156.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516622,pressed,w,87,0,119,842CN6,0.0,187.0,31.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516747,pressed,i,73,0,105,842CN6,0.0,125.0,156.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516794,release,w,87,0,119,842CN6,172.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017516856,release,i,73,0,105,842CN6,109.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517230,pressed,,8,0,8,842CN6,0.0,483.0,374.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517308,release,,8,0,8,842CN6,78.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517433,pressed,,8,0,8,842CN6,0.0,203.0,125.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517511,release,,8,0,8,842CN6,78.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517714,pressed,,16,64,65535,842CN6,0.0,281.0,203.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517932,pressed,W,87,64,87,842CN6,0.0,218.0,421.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017517964,release,,16,0,65535,842CN6,250.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017518119,release,W,87,0,87,842CN6,187.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017518135,pressed,u,85,0,117,842CN6,0.0,203.0,16.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017518260,release,u,85,0,117,842CN6,125.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017519305,pressed,,8,0,8,842CN6,0.0,1170.0,1045.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017519414,release,,8,0,8,842CN6,109.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017519913,pressed,i,73,0,105,842CN6,0.0,608.0,499.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520007,release,i,73,0,105,842CN6,94.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520116,pressed,n,78,0,110,842CN6,0.0,203.0,109.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520256,release,n,78,0,110,842CN6,140.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520256,pressed,,16,64,65535,842CN6,0.0,140.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520397,pressed,W,87,64,87,842CN6,0.0,141.0,141.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520428,release,,16,0,65535,842CN6,172.0,0.0,0.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
bios13b01-2013-03-11-1154-03_Processed.csv,1363017520521,pressed,i,73,0,105,842CN6,0.0,124.0,93.0,Turn_2_bios13b01,Hey WinWin. ,1363017529498,POSITIVITY
